2025-10-20 16:34:09 | INFO | src.utils:setup_logging:126 | 日志系统初始化成功
2025-10-21 14:19:27 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159995 日级数据...
2025-10-21 14:19:27 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159995 日级数据成功，数据条数: 1383
2025-10-21 14:19:27 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 100
2025-10-21 14:19:27 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:19:27 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1m, 尝试次数: 1
2025-10-21 14:19:27 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159995 分钟级数据...
2025-10-21 14:19:27 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159995 分钟级数据成功，数据条数: 200
2025-10-21 14:19:27 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 200
2025-10-21 14:19:27 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159637, 尝试次数: 1
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159637 实时数据获取成功
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1d, 尝试次数: 1
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159637 日级数据...
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159637 日级数据成功，数据条数: 757
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 100
2025-10-21 14:19:32 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1m, 尝试次数: 1
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159637 分钟级数据...
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159637 分钟级数据成功，数据条数: 200
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 200
2025-10-21 14:19:32 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512010, 尝试次数: 1
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512010 实时数据获取成功
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1d, 尝试次数: 1
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512010 日级数据...
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512010 日级数据成功，数据条数: 2913
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 100
2025-10-21 14:19:50 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1m, 尝试次数: 1
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512010 分钟级数据...
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512010 分钟级数据成功，数据条数: 200
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 200
2025-10-21 14:19:50 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159770, 尝试次数: 1
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159770 实时数据获取成功
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1d, 尝试次数: 1
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159770 日级数据...
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159770 日级数据成功，数据条数: 958
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 100
2025-10-21 14:19:56 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1m, 尝试次数: 1
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159770 分钟级数据...
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159770 分钟级数据成功，数据条数: 200
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 200
2025-10-21 14:19:56 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512710, 尝试次数: 1
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512710 实时数据获取成功
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512710, 周期: 1d, 尝试次数: 1
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512710 日级数据...
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512710 日级数据成功，数据条数: 1489
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512710 历史数据获取成功，数据条数: 100
2025-10-21 14:20:06 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512710, 周期: 1m, 尝试次数: 1
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512710 分钟级数据...
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512710 分钟级数据成功，数据条数: 201
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512710 历史数据获取成功，数据条数: 201
2025-10-21 14:20:06 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 515980, 尝试次数: 1
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 515980 实时数据获取成功
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 515980, 周期: 1d, 尝试次数: 1
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 515980 日级数据...
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 515980 日级数据成功，数据条数: 1383
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_historical_data:231 | ETF 515980 历史数据获取成功，数据条数: 100
2025-10-21 14:20:14 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 515980, 周期: 1m, 尝试次数: 1
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 515980 分钟级数据...
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 515980 分钟级数据成功，数据条数: 201
2025-10-21 14:20:14 | INFO | src.data_fetcher:get_historical_data:231 | ETF 515980 历史数据获取成功，数据条数: 201
2025-10-21 14:20:14 | INFO | src.account:update_position_price:146 | ETF持仓 518880 价格更新: 9.453 -> 9.449
2025-10-21 14:20:14 | INFO | src.account:_update_account_summary:239 | ETF账户摘要更新: 总资产=4061.70, 总盈亏=51.00, 当日盈亏=88.70
2025-10-21 14:20:14 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 14:20:14 | INFO | src.prompt_generator:generate_trading_prompt:64 | 交易提示词生成成功
2025-10-21 14:20:14 | INFO | src.llm_client:generate_trading_advice:123 | 调用LLM API生成交易建议，尝试次数: 1
2025-10-21 14:20:40 | INFO | src.llm_client:generate_trading_advice:145 | 交易建议生成成功
2025-10-21 14:20:40 | INFO | src.prompt_generator:save_prompt_to_file:427 | 提示词已保存到: outputs\trading_prompt_20251021_142040.md
2025-10-21 14:20:40 | INFO | src.llm_client:save_advice_to_file:308 | 交易建议已保存到: outputs\trading_advice_20251021_142040.md
2025-10-21 14:20:40 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 14:22:21 | INFO | src.utils:setup_logging:126 | 日志系统初始化成功
2025-10-21 14:22:21 | INFO | src.utils:create_directories:238 | 目录创建成功: data/market_data
2025-10-21 14:22:21 | INFO | src.utils:create_directories:238 | 目录创建成功: logs
2025-10-21 14:22:21 | INFO | src.utils:create_directories:238 | 目录创建成功: outputs
2025-10-21 14:22:21 | INFO | src.data_fetcher:__init__:37 | ETF数据获取器初始化完成
2025-10-21 14:22:21 | INFO | src.indicators:__init__:25 | 技术指标计算器初始化完成
2025-10-21 14:22:21 | INFO | src.utils:load_account_data:67 | 账户数据加载成功: data/account_data.json
2025-10-21 14:22:21 | INFO | src.account:__init__:26 | 账户管理器初始化完成
2025-10-21 14:22:21 | INFO | src.prompt_generator:__init__:28 | 语料生成器初始化完成
2025-10-21 14:22:21 | INFO | src.llm_client:__init__:36 | LLM客户端初始化完成，提供商: deepseek
2025-10-21 14:22:21 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 518880, 尝试次数: 1
2025-10-21 14:22:38 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 518880 实时数据获取成功
2025-10-21 14:22:38 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1d, 尝试次数: 1
2025-10-21 14:22:38 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 518880 日级数据...
2025-10-21 14:22:39 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 518880 日级数据成功，数据条数: 2973
2025-10-21 14:22:39 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 100
2025-10-21 14:22:39 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:22:39 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1m, 尝试次数: 1
2025-10-21 14:22:39 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 518880 分钟级数据...
2025-10-21 14:22:39 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 518880 分钟级数据成功，数据条数: 203
2025-10-21 14:22:39 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 203
2025-10-21 14:22:39 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159995, 尝试次数: 1
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159995 实时数据获取成功
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1d, 尝试次数: 1
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159995 日级数据...
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159995 日级数据成功，数据条数: 1383
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 100
2025-10-21 14:22:47 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1m, 尝试次数: 1
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159995 分钟级数据...
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159995 分钟级数据成功，数据条数: 203
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 203
2025-10-21 14:22:47 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159637, 尝试次数: 1
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159637 实时数据获取成功
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1d, 尝试次数: 1
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159637 日级数据...
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159637 日级数据成功，数据条数: 757
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 100
2025-10-21 14:22:52 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1m, 尝试次数: 1
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159637 分钟级数据...
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159637 分钟级数据成功，数据条数: 203
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 203
2025-10-21 14:22:52 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512010, 尝试次数: 1
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512010 实时数据获取成功
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1d, 尝试次数: 1
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512010 日级数据...
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512010 日级数据成功，数据条数: 2913
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 100
2025-10-21 14:23:10 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1m, 尝试次数: 1
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512010 分钟级数据...
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512010 分钟级数据成功，数据条数: 204
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 204
2025-10-21 14:23:10 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159770, 尝试次数: 1
2025-10-21 14:23:15 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159770 实时数据获取成功
2025-10-21 14:23:15 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1d, 尝试次数: 1
2025-10-21 14:23:15 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159770 日级数据...
2025-10-21 14:23:16 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159770 日级数据成功，数据条数: 958
2025-10-21 14:23:16 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 100
2025-10-21 14:23:16 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:23:16 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1m, 尝试次数: 1
2025-10-21 14:23:16 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159770 分钟级数据...
2025-10-21 14:23:16 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159770 分钟级数据成功，数据条数: 204
2025-10-21 14:23:16 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 204
2025-10-21 14:23:16 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512710, 尝试次数: 1
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512710 实时数据获取成功
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512710, 周期: 1d, 尝试次数: 1
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512710 日级数据...
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512710 日级数据成功，数据条数: 1489
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512710 历史数据获取成功，数据条数: 100
2025-10-21 14:23:24 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512710, 周期: 1m, 尝试次数: 1
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512710 分钟级数据...
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512710 分钟级数据成功，数据条数: 204
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512710 历史数据获取成功，数据条数: 204
2025-10-21 14:23:24 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 515980, 尝试次数: 1
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 515980 实时数据获取成功
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 515980, 周期: 1d, 尝试次数: 1
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 515980 日级数据...
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 515980 日级数据成功，数据条数: 1383
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_historical_data:231 | ETF 515980 历史数据获取成功，数据条数: 100
2025-10-21 14:23:33 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 515980, 周期: 1m, 尝试次数: 1
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 515980 分钟级数据...
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 515980 分钟级数据成功，数据条数: 204
2025-10-21 14:23:33 | INFO | src.data_fetcher:get_historical_data:231 | ETF 515980 历史数据获取成功，数据条数: 204
2025-10-21 14:23:33 | INFO | src.account:update_position_price:146 | ETF持仓 518880 价格更新: 9.449 -> 9.452
2025-10-21 14:23:33 | INFO | src.account:_update_account_summary:239 | ETF账户摘要更新: 总资产=4062.60, 总盈亏=51.90, 当日盈亏=88.70
2025-10-21 14:23:33 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 14:23:33 | INFO | src.prompt_generator:generate_trading_prompt:64 | 交易提示词生成成功
2025-10-21 14:23:33 | INFO | src.llm_client:generate_trading_advice:123 | 调用LLM API生成交易建议，尝试次数: 1
2025-10-21 14:23:58 | INFO | src.llm_client:generate_trading_advice:145 | 交易建议生成成功
2025-10-21 14:23:58 | INFO | src.prompt_generator:save_prompt_to_file:427 | 提示词已保存到: outputs\trading_prompt_20251021_142358.md
2025-10-21 14:23:58 | INFO | src.llm_client:save_advice_to_file:308 | 交易建议已保存到: outputs\trading_advice_20251021_142358.md
2025-10-21 14:23:59 | INFO | src.data_fetcher:save_cache_to_file:401 | 缓存数据已保存到: data/market_data
2025-10-21 14:23:59 | INFO | src.utils:save_account_data:89 | 账户数据保存成功: data/account_data.json
2025-10-21 14:46:51 | INFO | src.utils:setup_logging:126 | 日志系统初始化成功
2025-10-21 14:46:51 | INFO | src.utils:create_directories:238 | 目录创建成功: data/market_data
2025-10-21 14:46:51 | INFO | src.utils:create_directories:238 | 目录创建成功: logs
2025-10-21 14:46:51 | INFO | src.utils:create_directories:238 | 目录创建成功: outputs
2025-10-21 14:46:51 | INFO | src.data_fetcher:__init__:37 | ETF数据获取器初始化完成
2025-10-21 14:46:51 | INFO | src.indicators:__init__:25 | 技术指标计算器初始化完成
2025-10-21 14:46:51 | INFO | src.utils:load_account_data:67 | 账户数据加载成功: data/account_data.json
2025-10-21 14:46:51 | INFO | src.account:__init__:25 | 账户管理器初始化完成
2025-10-21 14:46:51 | INFO | src.prompt_generator:__init__:28 | 语料生成器初始化完成
2025-10-21 14:46:51 | INFO | src.llm_client:__init__:36 | LLM客户端初始化完成，提供商: deepseek
2025-10-21 14:46:51 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 518880, 尝试次数: 1
2025-10-21 14:47:09 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 518880 实时数据获取成功
2025-10-21 14:47:09 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1d, 尝试次数: 1
2025-10-21 14:47:09 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 518880 日级数据...
2025-10-21 14:47:10 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 518880 日级数据成功，数据条数: 2973
2025-10-21 14:47:10 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 100
2025-10-21 14:47:10 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:47:10 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 518880, 周期: 1m, 尝试次数: 1
2025-10-21 14:47:10 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 518880 分钟级数据...
2025-10-21 14:47:10 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 518880 分钟级数据成功，数据条数: 228
2025-10-21 14:47:10 | INFO | src.data_fetcher:get_historical_data:231 | ETF 518880 历史数据获取成功，数据条数: 228
2025-10-21 14:47:10 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159995, 尝试次数: 1
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159995 实时数据获取成功
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1d, 尝试次数: 1
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159995 日级数据...
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159995 日级数据成功，数据条数: 1383
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 100
2025-10-21 14:47:18 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159995, 周期: 1m, 尝试次数: 1
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159995 分钟级数据...
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159995 分钟级数据成功，数据条数: 228
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159995 历史数据获取成功，数据条数: 228
2025-10-21 14:47:18 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159637, 尝试次数: 1
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159637 实时数据获取成功
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1d, 尝试次数: 1
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159637 日级数据...
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159637 日级数据成功，数据条数: 757
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 100
2025-10-21 14:47:23 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159637, 周期: 1m, 尝试次数: 1
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 159637 分钟级数据...
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 159637 分钟级数据成功，数据条数: 228
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159637 历史数据获取成功，数据条数: 228
2025-10-21 14:47:23 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 512010, 尝试次数: 1
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 512010 实时数据获取成功
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1d, 尝试次数: 1
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 512010 日级数据...
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 512010 日级数据成功，数据条数: 2913
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 100
2025-10-21 14:47:40 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 512010, 周期: 1m, 尝试次数: 1
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_historical_data:138 | 尝试使用efinance获取ETF 512010 分钟级数据...
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_historical_data:152 | efinance获取ETF 512010 分钟级数据成功，数据条数: 228
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_historical_data:231 | ETF 512010 历史数据获取成功，数据条数: 228
2025-10-21 14:47:40 | INFO | src.data_fetcher:get_real_time_data:61 | 获取ETF实时数据: 159770, 尝试次数: 1
2025-10-21 14:47:46 | INFO | src.data_fetcher:get_real_time_data:97 | ETF 159770 实时数据获取成功
2025-10-21 14:47:46 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1d, 尝试次数: 1
2025-10-21 14:47:46 | INFO | src.data_fetcher:get_historical_data:194 | 尝试使用efinance获取ETF 159770 日级数据...
2025-10-21 14:47:46 | INFO | src.data_fetcher:get_historical_data:207 | efinance获取ETF 159770 日级数据成功，数据条数: 958
2025-10-21 14:47:46 | INFO | src.data_fetcher:get_historical_data:231 | ETF 159770 历史数据获取成功，数据条数: 100
2025-10-21 14:47:46 | INFO | src.indicators:calculate_all_indicators:326 | 所有技术指标计算完成
2025-10-21 14:47:46 | INFO | src.data_fetcher:get_historical_data:132 | 获取ETF历史数据: 159770, 周期: 1m, 尝试次数: 1
